"3988 HALES POINT RD, RICHMOND COUNTY","3988 HALES POINT RD, FARNHAM, VA 22460-2004, UNITED STATES",3988,HALES POINT RD,FARNHAM,VA,22460-2004,RICHMOND,RICH-6,"VATI,RDOF","-76,65329","37,80027",NULL,NULL,NULL,Unserved,RICH 6,1580
"5021 FARNHAM CREEK RD, RICHMOND COUNTY","5021 FARNHAM CREEK RD, FARNHAM, VA 22460-2101, UNITED STATES",5021,FARNHAM CREEK RD,FARNHAM,VA,22460-2101,RICHMOND,RICH-6,"VATI,RDOF","-76,60734","37,8486",NULL,NULL,NULL,Unserved,RICH 6,1581
"5011 FARNHAM CREEK RD, RICHMOND COUNTY","5011 FARNHAM CREEK RD, FARNHAM, VA 22460-2101, UNITED STATES",5011,FARNHAM CREEK RD,FARNHAM,VA,22460-2101,RICHMOND,RICH-6,"VATI,RDOF","-76,60723","37,84866",NULL,NULL,NULL,Unserved,RICH 6,1582
"3103 SIMONSON RD, RICHMOND COUNTY","3103 SIMONSON RD, FARNHAM, VA 22460-2214, UNITED STATES",3103,SIMONSON RD,FARNHAM,VA,22460-2214,RICHMOND,RICH-6,"VATI,RDOF","-76,63427","37,80208",NULL,NULL,NULL,Unserved,RICH 6,1583
"4999 FARNHAM CREEK RD, RICHMOND COUNTY","4999 FARNHAM CREEK RD, FARNHAM, VA 22460-2120, UNITED STATES",4999,FARNHAM CREEK RD,FARNHAM,VA,22460-2120,RICHMOND,RICH-6,"VATI,RDOF","-76,60737","37,84856",NULL,NULL,NULL,Unserved,RICH 6,1584
"5105 FARNHAM CREEK RD, RICHMOND COUNTY","5105 FARNHAM CREEK RD, FARNHAM, VA 22460-2100, UNITED STATES",5105,FARNHAM CREEK RD,FARNHAM,VA,22460-2100,RICHMOND,RICH-6,"VATI,RDOF","-76,60657","37,84966",NULL,NULL,NULL,Unserved,RICH 6,1585
"4946 FARNHAM CREEK RD, RICHMOND COUNTY","4946 FARNHAM CREEK RD, FARNHAM, VA 22460-2120, UNITED STATES",4946,FARNHAM CREEK RD,FARNHAM,VA,22460-2120,RICHMOND,RICH-6,"VATI,RDOF","-76,60772","37,84723",NULL,NULL,NULL,Unserved,RICH 6,1586
"5015 FARNHAM CREEK RD, RICHMOND COUNTY","5015 FARNHAM CREEK RD, FARNHAM, VA 22460-2101, UNITED STATES",5015,FARNHAM CREEK RD,FARNHAM,VA,22460-2101,RICHMOND,RICH-6,"VATI,RDOF","-76,60735","37,84849",NULL,NULL,NULL,Unserved,RICH 6,1587
"5084 FARNHAM CREEK RD, RICHMOND COUNTY","5084 FARNHAM CREEK RD, FARNHAM, VA 22460-2101, UNITED STATES",5084,FARNHAM CREEK RD,FARNHAM,VA,22460-2101,RICHMOND,RICH-6,"VATI,RDOF","-76,6055","37,84904",NULL,NULL,NULL,Unserved,RICH 6,1588
"105 BARRACK LN, RICHMOND COUNTY","105 BARRACK LN, FARNHAM, VA 22460-2324, UNITED STATES",105,BARRACK LN,FARNHAM,VA,22460-2324,RICHMOND,RICH-6,"VATI,RDOF","-76,58049","37,84026",NULL,NULL,NULL,Unserved,RICH 6,1589
"643 HISTORY LAND HWY, RICHMOND COUNTY","643 HISTORY LAND HWY, FARNHAM, VA 22460-2309, UNITED STATES",643,HISTORY LAND HWY,FARNHAM,VA,22460-2309,RICHMOND,RICH-6,"VATI,RDOF","-76,57883","37,84012",NULL,NULL,NULL,Unserved,RICH 6,1590
"625 HISTORY LAND HWY, RICHMOND COUNTY","625 HISTORY LAND HWY, FARNHAM, VA 22460-2309, UNITED STATES",625,HISTORY LAND HWY,FARNHAM,VA,22460-2309,RICHMOND,RICH-6,"VATI,RDOF","-76,58034","37,83982",NULL,NULL,NULL,Unserved,RICH 6,1591
"229 BARRACK LN, RICHMOND COUNTY","229 BARRACK LN, FARNHAM, VA 22460-2325, UNITED STATES",229,BARRACK LN,FARNHAM,VA,22460-2325,RICHMOND,RICH-6,"VATI,RDOF","-76,58161","37,84008",NULL,NULL,NULL,Unserved,RICH 6,1592
"29 BARRACK LN, RICHMOND COUNTY","29 BARRACK LN, FARNHAM, VA 22460-2323, UNITED STATES",29,BARRACK LN,FARNHAM,VA,22460-2323,RICHMOND,RICH-6,"VATI,RDOF","-76,5791","37,84094",NULL,NULL,NULL,Unserved,RICH 6,1593
"602 HISTORY LAND HWY, RICHMOND COUNTY","602 HISTORY LAND HWY, FARNHAM, VA 22460-2309, UNITED STATES",602,HISTORY LAND HWY,FARNHAM,VA,22460-2309,RICHMOND,RICH-6,"VATI,RDOF","-76,5759","37,84038",NULL,NULL,NULL,Unserved,RICH 6,1594
"234 DEER TRAIL DR, RICHMOND COUNTY","234 DEER TRAIL DR, FARNHAM, VA 22460-2221, UNITED STATES",234,DEER TRAIL DR,FARNHAM,VA,22460-2221,RICHMOND,RICH-6,"VATI,RDOF","-76,61404","37,81566",NULL,NULL,NULL,Unserved,RICH 6,1595
"327 DEER TRAIL DR, RICHMOND COUNTY","327 DEER TRAIL DR, FARNHAM, VA 22460-2220, UNITED STATES",327,DEER TRAIL DR,FARNHAM,VA,22460-2220,RICHMOND,RICH-6,"VATI,RDOF","-76,61237","37,81485",NULL,NULL,NULL,Unserved,RICH 6,1596
"326 DEER TRAIL DR, RICHMOND COUNTY","326 DEER TRAIL DR, FARNHAM, VA 22460-2220, UNITED STATES",326,DEER TRAIL DR,FARNHAM,VA,22460-2220,RICHMOND,RICH-6,"VATI,RDOF","-76,61325","37,81544",NULL,NULL,NULL,Unserved,RICH 6,1597
"92 DEER TRAIL DR, RICHMOND COUNTY","92 DEER TRAIL DR, FARNHAM, VA 22460-2234, UNITED STATES",92,DEER TRAIL DR,FARNHAM,VA,22460-2234,RICHMOND,RICH-6,"VATI,RDOF","-76,61393","37,81491",NULL,NULL,NULL,Unserved,RICH 6,1598
"3087 SIMONSON RD, RICHMOND COUNTY","3087 SIMONSON RD, FARNHAM, VA 22460-2227, UNITED STATES",3087,SIMONSON RD,FARNHAM,VA,22460-2227,RICHMOND,RICH-6,"VATI,RDOF","-76,63451","37,80223",NULL,NULL,NULL,Unserved,RICH 6,1599
"3093 SIMONSON RD, RICHMOND COUNTY","3093 SIMONSON RD, FARNHAM, VA 22460-2227, UNITED STATES",3093,SIMONSON RD,FARNHAM,VA,22460-2227,RICHMOND,RICH-6,"VATI,RDOF","-76,63434","37,80229",NULL,NULL,NULL,Unserved,RICH 6,1600
"3115 SIMONSON RD, RICHMOND COUNTY","3115 SIMONSON RD, FARNHAM, VA 22460-2214, UNITED STATES",3115,SIMONSON RD,FARNHAM,VA,22460-2214,RICHMOND,RICH-6,"VATI,RDOF","-76,63401","37,80181",NULL,NULL,NULL,Unserved,RICH 6,1601
"3118 SIMONSON RD, RICHMOND COUNTY","3118 SIMONSON RD, FARNHAM, VA 22460-2214, UNITED STATES",3118,SIMONSON RD,FARNHAM,VA,22460-2214,RICHMOND,RICH-6,"VATI,RDOF","-76,63472","37,80141",NULL,NULL,NULL,Unserved,RICH 6,1602
"3134 SIMONSON RD, RICHMOND COUNTY","3134 SIMONSON RD, FARNHAM, VA 22460-2214, UNITED STATES",3134,SIMONSON RD,FARNHAM,VA,22460-2214,RICHMOND,RICH-6,"VATI,RDOF","-76,63439","37,80119",NULL,NULL,NULL,Unserved,RICH 6,1603
"3184 SIMONSON RD, RICHMOND COUNTY","3184 SIMONSON RD, FARNHAM, VA 22460-2214, UNITED STATES",3184,SIMONSON RD,FARNHAM,VA,22460-2214,RICHMOND,RICH-6,"VATI,RDOF","-76,63332","37,80077",NULL,NULL,NULL,Unserved,RICH 6,1604
"2434 CEDAR GROVE RD, RICHMOND COUNTY","2434 CEDAR GROVE RD, FARNHAM, VA 22460-2505, UNITED STATES",2434,CEDAR GROVE RD,FARNHAM,VA,22460-2505,RICHMOND,RICH-6,VATI,"-76,58696","37,87692",NULL,NULL,NULL,Unserved,RICH 6,1605
"2408 CEDAR GROVE RD, RICHMOND COUNTY","2408 CEDAR GROVE RD, FARNHAM, VA 22460-2505, UNITED STATES",2408,CEDAR GROVE RD,FARNHAM,VA,22460-2505,RICHMOND,RICH-6,VATI,"-76,58766","37,87672",NULL,NULL,NULL,Unserved,RICH 6,1606
"2330 CEDAR GROVE RD, RICHMOND COUNTY","2330 CEDAR GROVE RD, FARNHAM, VA 22460-2504, UNITED STATES",2330,CEDAR GROVE RD,FARNHAM,VA,22460-2504,RICHMOND,RICH-6,VATI,"-76,58852","37,87769",NULL,NULL,NULL,Unserved,RICH 6,1607
"2403 CEDAR GROVE RD, RICHMOND COUNTY","2403 CEDAR GROVE RD, FARNHAM, VA 22460-2505, UNITED STATES",2403,CEDAR GROVE RD,FARNHAM,VA,22460-2505,RICHMOND,RICH-6,"VATI,RDOF","-76,58732","37,88199",NULL,NULL,NULL,Unserved,RICH 6,1608
"2380 CEDAR GROVE RD, RICHMOND COUNTY","2380 CEDAR GROVE RD, FARNHAM, VA 22460-2504, UNITED STATES",2380,CEDAR GROVE RD,FARNHAM,VA,22460-2504,RICHMOND,RICH-6,VATI,"-76,58803","37,87688",NULL,NULL,NULL,Unserved,RICH 6,1609
"2362 CEDAR GROVE RD, RICHMOND COUNTY","2362 CEDAR GROVE RD, FARNHAM, VA 22460-2504, UNITED STATES",2362,CEDAR GROVE RD,FARNHAM,VA,22460-2504,RICHMOND,RICH-6,VATI,"-76,58848","37,87705",NULL,NULL,NULL,Unserved,RICH 6,1610
"2467 HISTORY LAND HWY, RICHMOND COUNTY","2467 HISTORY LAND HWY, FARNHAM, VA 22460-2321, UNITED STATES",2467,HISTORY LAND HWY,FARNHAM,VA,22460-2321,RICHMOND,RICH-6,"VATI,RDOF","-76,60285","37,85047",NULL,NULL,NULL,Unserved,RICH 6,1611
"2516 HISTORY LAND HWY, RICHMOND COUNTY","2516 HISTORY LAND HWY, FARNHAM, VA 22460-2322, UNITED STATES",2516,HISTORY LAND HWY,FARNHAM,VA,22460-2322,RICHMOND,RICH-6,"VATI,RDOF","-76,60294","37,85184",NULL,NULL,NULL,Unserved,RICH 6,1612
"2291 HISTORY LAND HWY, RICHMOND COUNTY","2291 HISTORY LAND HWY, FARNHAM, VA 22460-2320, UNITED STATES",2291,HISTORY LAND HWY,FARNHAM,VA,22460-2320,RICHMOND,RICH-6,"VATI,RDOF","-76,6022","37,84786",NULL,NULL,NULL,Unserved,RICH 6,1613
"2295 HISTORY LAND HWY, RICHMOND COUNTY","2295 HISTORY LAND HWY, FARNHAM, VA 22460-2320, UNITED STATES",2295,HISTORY LAND HWY,FARNHAM,VA,22460-2320,RICHMOND,RICH-6,"VATI,RDOF","-76,60187","37,84747",NULL,NULL,NULL,Unserved,RICH 6,1614
"2479 HISTORY LAND HWY, RICHMOND COUNTY","2479 HISTORY LAND HWY, FARNHAM, VA 22460-2321, UNITED STATES",2479,HISTORY LAND HWY,FARNHAM,VA,22460-2321,RICHMOND,RICH-6,"VATI,RDOF","-76,60315","37,85047",NULL,NULL,NULL,Unserved,RICH 6,1615
"2593 HISTORY LAND HWY, RICHMOND COUNTY","2593 HISTORY LAND HWY, FARNHAM, VA 22460-2322, UNITED STATES",2593,HISTORY LAND HWY,FARNHAM,VA,22460-2322,RICHMOND,RICH-6,"VATI,RDOF","-76,60481","37,85137",NULL,NULL,NULL,Unserved,RICH 6,1616
"2440 HISTORY LAND HWY, RICHMOND COUNTY","2440 HISTORY LAND HWY, FARNHAM, VA 22460-2321, UNITED STATES",2440,HISTORY LAND HWY,FARNHAM,VA,22460-2321,RICHMOND,RICH-6,"VATI,RDOF","-76,6016","37,85072",NULL,NULL,NULL,Unserved,RICH 6,1617
"1150 CEDAR GROVE RD, RICHMOND COUNTY","1150 CEDAR GROVE RD, FARNHAM, VA 22460-2613, UNITED STATES",1150,CEDAR GROVE RD,FARNHAM,VA,22460-2613,RICHMOND,RICH-6,VATI,"-76,60802","37,88214",NULL,NULL,NULL,Unserved,RICH 6,1618
"467 OAKLAND RD, RICHMOND COUNTY","467 OAKLAND RD, FARNHAM, VA 22460-2522, UNITED STATES",467,OAKLAND RD,FARNHAM,VA,22460-2522,RICHMOND,RICH-6,VATI,"-76,60508","37,88954",NULL,NULL,NULL,Unserved,RICH 6,1619
"1161 CEDAR GROVE RD, RICHMOND COUNTY","1161 CEDAR GROVE RD, FARNHAM, VA 22460-2613, UNITED STATES",1161,CEDAR GROVE RD,FARNHAM,VA,22460-2613,RICHMOND,RICH-6,VATI,"-76,60869","37,88548",NULL,NULL,NULL,Unserved,RICH 6,1620
"1146 CEDAR GROVE RD, RICHMOND COUNTY","1146 CEDAR GROVE RD, FARNHAM, VA 22460-2613, UNITED STATES",1146,CEDAR GROVE RD,FARNHAM,VA,22460-2613,RICHMOND,RICH-6,VATI,"-76,60774","37,88109",NULL,NULL,NULL,Unserved,RICH 6,1621
"1348 CEDAR GROVE RD, RICHMOND COUNTY","1348 CEDAR GROVE RD, FARNHAM, VA 22460, UNITED STATES",1348,CEDAR GROVE RD,FARNHAM,VA,22460,RICHMOND,RICH-6,VATI,"-76,60459","37,88275",NULL,NULL,NULL,Unserved,RICH 6,1622
"279 MAON RD, RICHMOND COUNTY","279 MAON RD, FARNHAM, VA 22460-2304, UNITED STATES",279,MAON RD,FARNHAM,VA,22460-2304,RICHMOND,RICH-6,"VATI,RDOF","-76,57953","37,85014",NULL,NULL,NULL,Unserved,RICH 6,1623
"224 MAON RD, RICHMOND COUNTY","224 MAON RD, FARNHAM, VA 22460-2304, UNITED STATES",224,MAON RD,FARNHAM,VA,22460-2304,RICHMOND,RICH-6,"VATI,RDOF","-76,57676","37,84704",NULL,NULL,NULL,Unserved,RICH 6,1624
"188 MAON RD, RICHMOND COUNTY","188 MAON RD, FARNHAM, VA 22460-2305, UNITED STATES",188,MAON RD,FARNHAM,VA,22460-2305,RICHMOND,RICH-6,"VATI,RDOF","-76,57908","37,84883",NULL,NULL,NULL,Unserved,RICH 6,1625
"189 MAON RD, RICHMOND COUNTY","189 MAON RD, FARNHAM, VA 22460-2305, UNITED STATES",189,MAON RD,FARNHAM,VA,22460-2305,RICHMOND,RICH-6,"VATI,RDOF","-76,57994","37,84892",NULL,NULL,NULL,Unserved,RICH 6,1626
"272 MAON RD, RICHMOND COUNTY","272 MAON RD, FARNHAM, VA 22460-2304, UNITED STATES",272,MAON RD,FARNHAM,VA,22460-2304,RICHMOND,RICH-6,"VATI,RDOF","-76,57702","37,85045",NULL,NULL,NULL,Unserved,RICH 6,1627
"327 MAON RD, RICHMOND COUNTY","327 MAON RD, FARNHAM, VA 22460-2303, UNITED STATES",327,MAON RD,FARNHAM,VA,22460-2303,RICHMOND,RICH-6,"VATI,RDOF","-76,5787","37,85074",NULL,NULL,NULL,Unserved,RICH 6,1628
"1541 MOTHERSHEAD NECK RD, RICHMOND COUNTY","1541 MOTHERSHEAD NECK RD, FARNHAM, VA 22460-2035, UNITED STATES",1541,MOTHERSHEAD NECK RD,FARNHAM,VA,22460-2035,RICHMOND,RICH-6,"VATI,RDOF","-76,67425","37,81752",NULL,NULL,NULL,Unserved,RICH 6,1629
"943 LITTLE FLORIDA RD, RICHMOND COUNTY","943 LITTLE FLORIDA RD, FARNHAM, VA 22460-2023, UNITED STATES",943,LITTLE FLORIDA RD,FARNHAM,VA,22460-2023,RICHMOND,RICH-6,"VATI,RDOF","-76,67359","37,82018",NULL,NULL,NULL,Unserved,RICH 6,1630
"1527 MOTHERSHEAD NECK RD, RICHMOND COUNTY","1527 MOTHERSHEAD NECK RD, FARNHAM, VA 22460-2035, UNITED STATES",1527,MOTHERSHEAD NECK RD,FARNHAM,VA,22460-2035,RICHMOND,RICH-6,"VATI,RDOF","-76,67412","37,81734",NULL,NULL,NULL,Unserved,RICH 6,1631
"1517 MOTHERSHEAD NECK RD, RICHMOND COUNTY","1517 MOTHERSHEAD NECK RD, FARNHAM, VA 22460-2035, UNITED STATES",1517,MOTHERSHEAD NECK RD,FARNHAM,VA,22460-2035,RICHMOND,RICH-6,"VATI,RDOF","-76,67402","37,81699",NULL,NULL,NULL,Unserved,RICH 6,1632
"1501 MOTHERSHEAD NECK RD, RICHMOND COUNTY","1501 MOTHERSHEAD NECK RD, FARNHAM, VA 22460-2035, UNITED STATES",1501,MOTHERSHEAD NECK RD,FARNHAM,VA,22460-2035,RICHMOND,RICH-6,"VATI,RDOF","-76,67377","37,81678",NULL,NULL,NULL,Unserved,RICH 6,1633
"389 SIMONSON RD, RICHMOND COUNTY","389 SIMONSON RD, FARNHAM, VA 22460-2124, UNITED STATES",389,SIMONSON RD,FARNHAM,VA,22460-2124,RICHMOND,RICH-6,"VATI,RDOF","-76,61842","37,83791",NULL,NULL,NULL,Unserved,RICH 6,1634
"25 EDGE HILL RD, RICHMOND COUNTY","25 EDGE HILL RD, FARNHAM, VA 22460-2116, UNITED STATES",25,EDGE HILL RD,FARNHAM,VA,22460-2116,RICHMOND,RICH-6,"VATI,RDOF","-76,61908","37,83722",NULL,NULL,NULL,Unserved,RICH 6,1635
"333 SIMONSON RD, RICHMOND COUNTY","333 SIMONSON RD, FARNHAM, VA 22460-2124, UNITED STATES",333,SIMONSON RD,FARNHAM,VA,22460-2124,RICHMOND,RICH-6,"VATI,RDOF","-76,61787","37,83848",NULL,NULL,NULL,Unserved,RICH 6,1636
"215 SIMONSON RD, RICHMOND COUNTY","215 SIMONSON RD, FARNHAM, VA 22460-2127, UNITED STATES",215,SIMONSON RD,FARNHAM,VA,22460-2127,RICHMOND,RICH-6,"VATI,RDOF","-76,61592","37,83998",NULL,NULL,NULL,Unserved,RICH 6,1637
"129 EDGE HILL RD, RICHMOND COUNTY","129 EDGE HILL RD, FARNHAM, VA 22460-2125, UNITED STATES",129,EDGE HILL RD,FARNHAM,VA,22460-2125,RICHMOND,RICH-6,"VATI,RDOF","-76,61723","37,83691",NULL,NULL,NULL,Unserved,RICH 6,1638
"343 SIMONSON RD, RICHMOND COUNTY","343 SIMONSON RD, FARNHAM, VA 22460-2124, UNITED STATES",343,SIMONSON RD,FARNHAM,VA,22460-2124,RICHMOND,RICH-6,"VATI,RDOF","-76,6182","37,83869",NULL,NULL,NULL,Unserved,RICH 6,1639
"1925 HALES POINT RD, RICHMOND COUNTY","1925 HALES POINT RD, FARNHAM, VA 22460-2110, UNITED STATES",1925,HALES POINT RD,FARNHAM,VA,22460-2110,RICHMOND,RICH-6,"VATI,RDOF","-76,64501","37,82481",NULL,NULL,NULL,Unserved,RICH 6,1640
"1837 HALES POINT RD, RICHMOND COUNTY","1837 HALES POINT RD, FARNHAM, VA 22460-2111, UNITED STATES",1837,HALES POINT RD,FARNHAM,VA,22460-2111,RICHMOND,RICH-6,"VATI,RDOF","-76,64325","37,82464",NULL,NULL,NULL,Unserved,RICH 6,1641
"1771 HALES POINT RD, RICHMOND COUNTY","1771 HALES POINT RD, FARNHAM, VA 22460-2112, UNITED STATES",1771,HALES POINT RD,FARNHAM,VA,22460-2112,RICHMOND,RICH-6,"VATI,RDOF","-76,64241","37,82537",NULL,NULL,NULL,Unserved,RICH 6,1642
"1915 HALES POINT RD, RICHMOND COUNTY","1915 HALES POINT RD, FARNHAM, VA 22460-2110, UNITED STATES",1915,HALES POINT RD,FARNHAM,VA,22460-2110,RICHMOND,RICH-6,"VATI,RDOF","-76,6418","37,82377",NULL,NULL,NULL,Unserved,RICH 6,1643
"736 LAUREL GROVE RD, RICHMOND COUNTY","736 LAUREL GROVE RD, FARNHAM, VA 22460-2042, UNITED STATES",736,LAUREL GROVE RD,FARNHAM,VA,22460-2042,RICHMOND,RICH-6,"VATI,RDOF","-76,66205","37,82892",NULL,NULL,NULL,Unserved,RICH 6,1644
"941 LAUREL GROVE RD, RICHMOND COUNTY","941 LAUREL GROVE RD, FARNHAM, VA 22460-2019, UNITED STATES",941,LAUREL GROVE RD,FARNHAM,VA,22460-2019,RICHMOND,NULL,NULL,"-76,66665","37,83116",NULL,NULL,NULL,Unserved,RICH 6,1645
"21 LITTLE FLORIDA RD, RICHMOND COUNTY","21 LITTLE FLORIDA RD, FARNHAM, VA 22460-2025, UNITED STATES",21,LITTLE FLORIDA RD,FARNHAM,VA,22460-2025,RICHMOND,RICH-6,"VATI,RDOF","-76,662","37,82742",NULL,NULL,NULL,Unserved,RICH 6,1646
"515 OAKLEY LN, RICHMOND COUNTY","515 OAKLEY LN, FARNHAM, VA 22460-2028, UNITED STATES",515,OAKLEY LN,FARNHAM,VA,22460-2028,RICHMOND,RICH-6,"VATI,RDOF","-76,64278","37,8113",NULL,NULL,NULL,Unserved,RICH 6,1647
"513 OAKLEY LN, RICHMOND COUNTY","513 OAKLEY LN, FARNHAM, VA 22460-2028, UNITED STATES",513,OAKLEY LN,FARNHAM,VA,22460-2028,RICHMOND,RICH-6,"VATI,RDOF","-76,64307","37,81146",NULL,NULL,NULL,Unserved,RICH 6,1648
"511 OAKLEY LN, RICHMOND COUNTY","511 OAKLEY LN, FARNHAM, VA 22460-2028, UNITED STATES",511,OAKLEY LN,FARNHAM,VA,22460-2028,RICHMOND,RICH-6,"VATI,RDOF","-76,64471","37,81268",NULL,NULL,NULL,Unserved,RICH 6,1649
"268 OAKLEY LN, RICHMOND COUNTY","268 OAKLEY LN, FARNHAM, VA 22460-2045, UNITED STATES",268,OAKLEY LN,FARNHAM,VA,22460-2045,RICHMOND,RICH-6,"VATI,RDOF","-76,64654","37,81019",NULL,NULL,NULL,Unserved,RICH 6,1650
"349 OAKLEY LN, RICHMOND COUNTY","349 OAKLEY LN, FARNHAM, VA 22460-2011, UNITED STATES",349,OAKLEY LN,FARNHAM,VA,22460-2011,RICHMOND,RICH-6,"VATI,RDOF","-76,64648","37,81079",NULL,NULL,NULL,Unserved,RICH 6,1651
"1143 SIMONSON RD, RICHMOND COUNTY","1143 SIMONSON RD, FARNHAM, VA 22460-2201, UNITED STATES",1143,SIMONSON RD,FARNHAM,VA,22460-2201,RICHMOND,RICH-6,"VATI,RDOF","-76,62173","37,82768",NULL,NULL,NULL,Unserved,RICH 6,1652
"1147 SIMONSON RD, RICHMOND COUNTY","1147 SIMONSON RD, FARNHAM, VA 22460-2201, UNITED STATES",1147,SIMONSON RD,FARNHAM,VA,22460-2201,RICHMOND,RICH-6,"VATI,RDOF","-76,6232","37,82705",NULL,NULL,NULL,Unserved,RICH 6,1653
"176 EDGE HILL RD, RICHMOND COUNTY","176 EDGE HILL RD, FARNHAM, VA 22460-2125, UNITED STATES",176,EDGE HILL RD,FARNHAM,VA,22460-2125,RICHMOND,RICH-6,"VATI,RDOF","-76,61847","37,83389",NULL,NULL,NULL,Unserved,RICH 6,1654
"56 EDGE HILL RD, RICHMOND COUNTY","56 EDGE HILL RD, FARNHAM, VA 22460-2116, UNITED STATES",56,EDGE HILL RD,FARNHAM,VA,22460-2116,RICHMOND,RICH-6,"VATI,RDOF","-76,61892","37,83653",NULL,NULL,NULL,Unserved,RICH 6,1655
"261 EDGE HILL RD, RICHMOND COUNTY","261 EDGE HILL RD, FARNHAM, VA 22460-2130, UNITED STATES",261,EDGE HILL RD,FARNHAM,VA,22460-2130,RICHMOND,RICH-6,"VATI,RDOF","-76,61532","37,83656",NULL,NULL,NULL,Unserved,RICH 6,1656
"180 EDGE HILL RD, RICHMOND COUNTY","180 EDGE HILL RD, FARNHAM, VA 22460-2125, UNITED STATES",180,EDGE HILL RD,FARNHAM,VA,22460-2125,RICHMOND,RICH-6,"VATI,RDOF","-76,61782","37,83314",NULL,NULL,NULL,Unserved,RICH 6,1657
"71 EDGE HILL RD, RICHMOND COUNTY","71 EDGE HILL RD, FARNHAM, VA 22460-2116, UNITED STATES",71,EDGE HILL RD,FARNHAM,VA,22460-2116,RICHMOND,RICH-6,"VATI,RDOF","-76,61837","37,8368",NULL,NULL,NULL,Unserved,RICH 6,1658
"172 EDGE HILL RD, RICHMOND COUNTY","172 EDGE HILL RD, FARNHAM, VA 22460-2125, UNITED STATES",172,EDGE HILL RD,FARNHAM,VA,22460-2125,RICHMOND,RICH-6,"VATI,RDOF","-76,6185","37,83472",NULL,NULL,NULL,Unserved,RICH 6,1659
"166 EDGE HILL RD, RICHMOND COUNTY","166 EDGE HILL RD, FARNHAM, VA 22460-2125, UNITED STATES",166,EDGE HILL RD,FARNHAM,VA,22460-2125,RICHMOND,RICH-6,"VATI,RDOF","-76,6178","37,83533",NULL,NULL,NULL,Unserved,RICH 6,1660
"1319 LITTLE FLORIDA RD, RICHMOND COUNTY","1319 LITTLE FLORIDA RD, FARNHAM, VA 22460-2022, UNITED STATES",1319,LITTLE FLORIDA RD,FARNHAM,VA,22460-2022,RICHMOND,RICH-6,"VATI,RDOF","-76,67922","37,82442",NULL,NULL,NULL,Unserved,RICH 6,1661
"1307 LITTLE FLORIDA RD, RICHMOND COUNTY","1307 LITTLE FLORIDA RD, FARNHAM, VA 22460-2022, UNITED STATES",1307,LITTLE FLORIDA RD,FARNHAM,VA,22460-2022,RICHMOND,RICH-6,"VATI,RDOF","-76,67908","37,82423",NULL,NULL,NULL,Unserved,RICH 6,1662
"1333 LITTLE FLORIDA RD, RICHMOND COUNTY","1333 LITTLE FLORIDA RD, FARNHAM, VA 22460-2022, UNITED STATES",1333,LITTLE FLORIDA RD,FARNHAM,VA,22460-2022,RICHMOND,RICH-6,"VATI,RDOF","-76,67936","37,8246",NULL,NULL,NULL,Unserved,RICH 6,1663
"1320 LITTLE FLORIDA RD, RICHMOND COUNTY","1320 LITTLE FLORIDA RD, FARNHAM, VA 22460-2022, UNITED STATES",1320,LITTLE FLORIDA RD,FARNHAM,VA,22460-2022,RICHMOND,RICH-6,"VATI,RDOF","-76,67865","37,82471",NULL,NULL,NULL,Unserved,RICH 6,1664
"1330 LITTLE FLORIDA RD, RICHMOND COUNTY","1330 LITTLE FLORIDA RD, FARNHAM, VA 22460-2022, UNITED STATES",1330,LITTLE FLORIDA RD,FARNHAM,VA,22460-2022,RICHMOND,RICH-6,"VATI,RDOF","-76,6788","37,82489",NULL,NULL,NULL,Unserved,RICH 6,1665
"1335 LITTLE FLORIDA RD, RICHMOND COUNTY","1335 LITTLE FLORIDA RD, FARNHAM, VA 22460, UNITED STATES",1335,LITTLE FLORIDA RD,FARNHAM,VA,22460,RICHMOND,RICH-6,"VATI,RDOF","-76,67927","37,82498",NULL,NULL,NULL,Unserved,RICH 6,1666
"443 INDIAN BANKS RD, RICHMOND COUNTY","443 INDIAN BANKS RD, FARNHAM, VA 22460-2209, UNITED STATES",443,INDIAN BANKS RD,FARNHAM,VA,22460-2209,RICHMOND,RICH-6,"VATI,RDOF","-76,63774","37,81449",NULL,NULL,NULL,Unserved,RICH 6,1667
"405 INDIAN BANKS RD, RICHMOND COUNTY","405 INDIAN BANKS RD, FARNHAM, VA 22460-2209, UNITED STATES",405,INDIAN BANKS RD,FARNHAM,VA,22460-2209,RICHMOND,RICH-6,"VATI,RDOF","-76,63729","37,81439",NULL,NULL,NULL,Unserved,RICH 6,1668
"317 INDIAN BANKS RD, RICHMOND COUNTY","317 INDIAN BANKS RD, FARNHAM, VA 22460-2211, UNITED STATES",317,INDIAN BANKS RD,FARNHAM,VA,22460-2211,RICHMOND,RICH-6,"VATI,RDOF","-76,63599","37,81356",NULL,NULL,NULL,Unserved,RICH 6,1669
"315 INDIAN BANKS RD, RICHMOND COUNTY","315 INDIAN BANKS RD, FARNHAM, VA 22460-2211, UNITED STATES",315,INDIAN BANKS RD,FARNHAM,VA,22460-2211,RICHMOND,RICH-6,"VATI,RDOF","-76,6358","37,81289",NULL,NULL,NULL,Unserved,RICH 6,1670
